date,campaign_id,country,publisher,os,size,banner name,LP(landing page),Views,Clicks,Spend,Downloads,Installs,Sales
3/8/2014,20944,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,6950,142,47.88,53,23,2
3/8/2014,23462,Iran,5135,XP,Small,Cleanblubtn,LP2OB,7899,137,54.5,82,29,2
3/8/2014,21344,Iran,4470,Win7,Small,Clean2orngBtn,LP2OB,35798,458,137.4,205,65,3
3/8/2014,23091,Iran,4286,Vista,Small,BlueFlshOrangeBtn,LP2GB,219,29,7.83,18,3,0
3/8/2014,22044,Iran,3761,XP,Small,CleanGrnbtnCer,LP2OB,4992,62,33.7,42,7,0
3/8/2014,23113,Iran,5059,Vista,Big,Clean2orngBtn,LP2OB,14469,206,59.74,96,27,2
3/8/2014,23061,Iran,6374,Vista,Big,simple,LP2GB,14,0,0,,,
3/8/2014,21599,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP2GB,8301,170,56.03,51,15,0
3/8/2014,22039,Iran,5135,Win8,Small,Cleanblubtn,LP2OB,13224,156,91.62,93,42,1
3/8/2014,19963,Iran,5876,Win7,Small,BlueFlshOrangeBtn,LP,33,1,0.3,,,
3/8/2014,20173,Iran,6083,Win8,Small,BlueFlshOrangeBtn,LP,33,1,0.28,1,0,0
3/8/2014,20617,Iran,6198,XP,Big,simple,LP,12,0,0,,,
3/8/2014,19959,Iran,5043,Win7,Small,BlueFlshOrangeBtn,LP,727,60,24,19,3,0
3/8/2014,20103,Barbedos,5061,Vista,Big,BlueFlshOrangeBtn,LP,3491,34,7.82,12,4,1
3/8/2014,21986,Iran,All,Win8,Big,CleanblubtnCer,LP,10213,89,17.8,17,11,0
3/8/2014,20618,Iran,6198,Win7,Big,simple,LP,14,0,0,,,
3/8/2014,22433,Ivory Coast,6406,Win7,Big,CleanOrngbtnCer,LP2GB,141,0,0,,,
3/8/2014,20850,Iran,5061,Win8,Big,Cleanblubtn,LP,16,0,0,,,
3/8/2014,22958,Iran,4286,Win7,Small,CleanOrngbtnCer,LP,2273,258,103.2,141,37,0
3/8/2014,19345,Iran,5586,Vista,Small,simple1red,LP,8,0,0,,,
3/8/2014,19973,Iran,5807,Win8,Big,simple,LP,92,0,0,,,
3/8/2014,21343,Iran,4470,Win7,Small,BlueFlshOrangeBtn,LP2OB,56864,782,244.23,288,112,1
3/8/2014,23967,Uzbekistan,3789,Win7,Big,Clean2GrnBtn,LP,7,0,0,,,
3/8/2014,17158,Iran,,Vista,Small,simple1red,,1176,163,42.38,50,20,1
3/8/2014,20763,Ivory Coast,ALL,Win8,Big,simple,LP,472,36,9,18,8,0
3/8/2014,19545,Iran,4470,XP,Small,BlueFlshOrangeBtn,LP,2278,58,12.15,25,5,0
3/8/2014,21271,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP2OB,559,7,4.75,1,1,0
3/8/2014,22299,Iran,5372,Vista,Small,BlueFlshOrangeBtn,LP,189,15,7.8,11,3,0
3/8/2014,22057,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,42337,391,121.21,204,97,3
3/8/2014,20753,Ivory Coast,ALL,Vista,Big,simple,LP,112,10,2.5,9,5,0
3/8/2014,20274,Iran,3760,Vista,Big,Cleanblubtn,LP,16,0,0,,,
3/8/2014,22427,Ivory Coast,6405,Win8,Big,CleanOrngbtnCer,LP2GB,15,0,0,,,
3/8/2014,19947,Iran,5614,Win8,Small,BlueFlshOrangeBtn,LP,18,2,0.44,3,2,0
3/8/2014,21004,Barbedos,3761,Vista,Small,BlueFlshOrangeBtn,LP2GB,4048,91,28.24,36,15,1
3/8/2014,23069,Ivory Coast,6374,Vista,Big,simple,LP2GB,7,0,0,,,
3/8/2014,20746,Uzbekistan,ALL,XP,Big,simple,LP,323,23,5.75,15,2,0
3/8/2014,20861,Ivory Coast,3761,Win8,Small,Cleanblubtn,LP,719,8,6.11,3,1,0
3/8/2014,24118,Iran,4502,Win7,Big,CleanblubtnCer,LP,1925,9,4.5,2,1,0
3/8/2014,24040,Iran,3761,Win7,Small,GrayGen,LP,48865,656,329.84,326,154,5
3/8/2014,19948,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP,13839,234,93.1,103,33,1
3/8/2014,23071,Ivory Coast,6374,Win8,Big,simple,LP2GB,25,0,0,,,
3/8/2014,19953,Iran,5583,Win8,Small,BlueFlshOrangeBtn,LP,312,54,15.12,17,11,0
3/8/2014,24676,Iran,5135,Win7,Small,AvailBlue,LP-GEN1,50805,586,350.51,313,126,7
3/8/2014,19346,Iran,5157,Win7,Small,simple1red,LP,310,9,2.43,4,0,0
3/8/2014,20556,Uzbekistan,5156,XP,Big,Cleanblubtn,LP,60,1,0.3,,,
3/8/2014,19365,Barbedos,5061,XP,Big,simple,LP,3569,41,8.61,21,6,0
3/8/2014,19353,Barbedos,5330,XP,Small,simple1red,LP,53,2,0.5,1,0,0
3/8/2014,19958,Iran,5226,Win7,Small,BlueFlshOrangeBtn,LP,1040,17,6.12,2,1,0
3/8/2014,22865,Iran,3761,Win8,Small,BlueFlshBlueBtn,LP2OB,13002,266,87.76,105,50,0
3/8/2014,20559,Uzbekistan,5156,Win8,Big,Cleanblubtn,LP,251,4,0.92,0,0,0
3/8/2014,19967,Iran,5043,Vista,Small,BlueFlshOrangeBtn,LP,91,10,3.5,1,1,0
3/8/2014,24933,Iran,6684,Win8,Small,GrayGen,LP-GEN1,3341,24,14.7,12,6,0
3/8/2014,22872,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,7890,196,54.44,74,31,3
3/8/2014,23313,Ivory Coast,4470,Win8,Small,BlueFlshOrangeBtn,LP,949,8,3.2,3,2,0
3/8/2014,21609,Iran,3761,Win8,Small,Cleanblubtn,LP2GB,6716,89,45.33,56,28,0
3/8/2014,21920,Iran,6374,Vista,Big,Clean2GrnBtn,LP2GB,17,0,0,,,
3/8/2014,19901,Barbedos,5330,Win8,Small,BlueFlshOrangeBtn,LP,348,2,0.5,1,0,0
3/8/2014,19961,Iran,5862,Win7,Small,BlueFlshOrangeBtn,LP,87,1,0.17,0,0,0
3/8/2014,17159,Iran,5330,Win7,Small,simple1red,LP,328,14,3.36,9,2,0
3/8/2014,24628,Iran,5059,Win7,Big,GrayGen,LP-GEN1,89720,870,261,384,124,2
3/8/2014,20953,Iran,5061,Vista,Big,Clean2orngBtn,LP2OB,13,0,0,,,
3/8/2014,21982,Iran,All,Win8,Small,CleanblubtnCer,LP,208,5,1,3,1,0
3/8/2014,23480,Iran,5372,Win8,Small,BlueFlshOrangeBtn,LP,414,29,11.6,13,8,1
3/8/2014,23349,Iran,5330,XP,Small,CleanOrngbtnCer,LP2GB,10,0,0,,,
3/8/2014,22036,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2GB,6869,136,48.59,52,17,0
3/8/2014,20251,Iran,3761,Win8,Small,Cleanblubtn,LP,12983,176,87.64,105,52,3
3/8/2014,24042,Iran,5135,Vista,Small,GrayGen,LP,8150,149,56.24,84,32,1
3/8/2014,20174,Iran,6084,Win8,Small,BlueFlshOrangeBtn,LP,21,2,0.56,0,0,0
3/8/2014,20747,Uzbekistan,ALL,Win8,Big,simple,LP,395,33,8.25,16,6,0
3/8/2014,24043,Iran,5135,Win7,Small,GrayGen,LP,57931,776,399.65,422,175,9
3/8/2014,19975,Iran,5807,Vista,Big,simple,LP,12,0,0,,,
3/8/2014,20162,Iran,6084,Win7,Small,BlueFlshOrangeBtn,LP,75,4,1.12,1,0,0
3/8/2014,22416,Iran,6405,Vista,Big,CleanOrngbtnCer,LP2GB,13,0,0,,,
3/8/2014,19941,Iran,5226,XP,Small,BlueFlshOrangeBtn,LP,44,3,1.08,3,2,2
3/8/2014,19502,Iran,5226,Vista,Small,BlueFlshOrangeBtn,LP,22,1,0.3,0,0,0
3/8/2014,19951,Iran,5013,Win8,Small,BlueFlshOrangeBtn,LP,27,3,0.75,,,
3/8/2014,24044,Iran,5135,Win8,Small,GrayGen,LP,17669,249,121.92,140,70,2
3/8/2014,23108,Iran,5059,Win7,Big,CleanOrngbtnCer,LP2OB,95186,812,324.8,411,152,8
3/8/2014,22992,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,443,10,3.77,4,0,0
3/8/2014,20752,Barbedos,ALL,Vista,Big,simple,LP,379,31,7.75,15,7,0
3/8/2014,20590,Iran,5226,Win7,Small,simple,LP,156,3,1.08,1,1,0
3/8/2014,19974,Iran,5807,Win7,Big,simple,LP,8,2,0.56,,,
3/8/2014,24679,Ivory Coast,3761,Win7,Small,AvailBlack,LP-GEN1,4376,57,37.2,32,13,1
3/8/2014,20005,Iran,5135,Win7,Small,BlueFlshOrangeBtn,LP,39838,666,274.63,265,108,7
3/8/2014,19360,Iran,4814,Vista,Big,simple,LP,78,4,2,3,1,0
3/8/2014,20109,Barbedos,5013,Win8,Small,BlueFlshOrangeBtn,LP,10,2,0.46,2,1,0
3/8/2014,24114,Iran,5013,Win8,Small,CleanOrngbtnCer,LP,786,65,22.75,37,23,1
3/8/2014,24917,Iran,4619,Win7,Small,BlueFlshOrangeBtn,LP,2388,181,36.2,47,24,0
3/8/2014,19950,Iran,5043,Win8,Small,BlueFlshOrangeBtn,LP,126,5,1.75,1,1,0
3/8/2014,21269,Ivory Coast,3761,Win7,Small,Cleanblubtn,LP2GB,3995,40,33.96,25,8,0
3/8/2014,22985,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP,1524,25,12.95,10,7,0
3/8/2014,20093,Barbedos,4470,Win7,Small,BlueFlshOrangeBtn,LP,17884,177,28.32,45,15,1
3/8/2014,20945,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,8078,163,55.74,76,29,0
3/8/2014,23311,Ivory Coast,4470,Vista,Small,BlueFlshOrangeBtn,LP,425,4,1.36,1,0,0
3/8/2014,19520,Barbedos,5226,XP,Small,BlueFlshOrangeBtn,LP,72,5,2,1,0,0
3/8/2014,20952,Iran,5061,Vista,Big,Clean2GrnBtn,LP2GB,12,0,0,,,
3/8/2014,21921,Iran,6374,Win7,Big,Clean2GrnBtn,LP2GB,5,1,0.25,,,
3/8/2014,24918,Iran,5003,Win7,Small,BlueFlshOrangeBtn,LP,4865,127,27.94,,,
3/8/2014,21865,Uzbekistan,All,XP,Big,Clean2GrnBtn,LP2GB,208,18,4.5,10,1,0
3/8/2014,19366,Barbedos,5061,Vista,Big,simple,LP,85,4,0.84,0,0,0
3/8/2014,20248,Iran,5135,Vista,Small,Cleanblubtn,LP,5549,91,39.48,49,17,1
3/8/2014,22046,Iran,3761,Vista,Small,BlueFlshBlueBtn,LP2OB,7871,149,53.13,57,30,2
3/8/2014,19970,Iran,5583,Vista,Small,BlueFlshOrangeBtn,LP,5,1,0.28,,,
3/8/2014,19518,Iran,5226,XP,Small,BlueFlshOrangeBtn,LP,16,1,0.3,,,
3/8/2014,19503,Barbedos,3761,Vista,Small,BlueFlshOrangeBtn,LP,3053,78,21.29,30,13,1
3/8/2014,20160,Iran,6082,Win7,Small,BlueFlshOrangeBtn,LP,38,2,0.56,,,
3/8/2014,22871,Iran,5135,Win8,Small,Cleanblubtn,LP,21077,232,145.43,131,54,2
3/8/2014,23107,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,43681,388,120.28,187,94,0
3/8/2014,23089,Iran,4286,Win7,Small,BlueFlshOrangeBtn,LP2GB,1375,134,53.6,62,16,0
3/8/2014,19954,Iran,5876,Win8,Small,BlueFlshOrangeBtn,LP,53,1,0.3,1,0,0
3/8/2014,22040,Iran,5135,Vista,Small,Cleanblubtn,LP2OB,6459,100,44.57,59,27,2
3/8/2014,22574,Ivory Coast,3761,Win8,Small,CleanOrngbtnCer,LP2OB,561,7,4.77,3,2,0
3/8/2014,22425,Ivory Coast,6404,Win7,Big,CleanOrngbtnCer,LP2GB,75,0,0,,,
3/8/2014,24115,Iran,4502,Vista,Big,CleanblubtnCer,LP,802,7,3.5,7,3,0
3/8/2014,19352,Barbedos,5330,Win7,Small,simple1red,LP,1656,17,4.25,1,0,0
3/8/2014,21606,Iran,3761,Win7,Small,Cleanblubtn,LP2GB,55417,639,374.25,360,147,3
3/8/2014,19964,Iran,5614,Vista,Small,BlueFlshOrangeBtn,LP,20,3,1.14,0,0,0
3/8/2014,19504,Barbedos,5226,Vista,Small,BlueFlshOrangeBtn,LP,43,0,0,0,0,0
3/8/2014,22434,Ivory Coast,6406,Win8,Big,CleanOrngbtnCer,LP2GB,26,0,0,,,
3/8/2014,22415,Iran,6405,XP,Big,CleanOrngbtnCer,LP2GB,15,1,0.25,,,
3/8/2014,23109,Iran,5059,Vista,Big,CleanOrngbtnCer,LP2OB,10507,122,35.38,79,19,1
3/8/2014,20092,Barbedos,4470,Win8,Small,BlueFlshOrangeBtn,LP,3214,41,6.56,8,4,0
3/8/2014,20644,Iran,4390,Win8,Big,Cleanblubtn,LP,24120,201,72.34,113,39,3
3/8/2014,21864,Uzbekistan,All,Vista,Big,Clean2GrnBtn,LP2GB,153,15,3.75,13,5,0
3/8/2014,20091,Barbedos,4470,XP,Small,BlueFlshOrangeBtn,LP,836,10,1.8,2,1,0
3/8/2014,21263,Ivory Coast,3761,Win8,Small,Cleanblubtn,LP2GB,1136,13,9.66,11,4,0
3/8/2014,19347,Iran,5157,XP,Small,simple1red,LP,18,1,0.27,,,
3/8/2014,22987,Ivory Coast,3761,Win7,Small,BlueFlshOrangeBtn,LP,7249,136,61.62,36,20,2
3/8/2014,21985,Iran,All,Win7,Big,CleanblubtnCer,LP,19596,165,33,51,19,0
3/8/2014,24039,Iran,3761,Win8,Small,GrayGen,LP,14094,211,95.13,117,60,3
3/8/2014,19510,Iran,5226,Win7,Small,BlueFlshOrangeBtn,LP,84,4,1.2,1,0,0
3/8/2014,24664,Iran,3761,Win7,Small,GrayGen,LP-GEN1,64637,852,437.02,478,219,9
3/8/2014,22984,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP,1359,17,11.55,7,4,0
3/8/2014,21983,Iran,All,XP,Small,CleanblubtnCer,LP,7,0,0,0,0,0
3/8/2014,19946,Iran,5876,XP,Small,BlueFlshOrangeBtn,LP,147,5,1.5,3,1,0
3/8/2014,21597,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,4303,79,29.05,30,8,0
3/8/2014,24041,Iran,3761,Vista,Small,GrayGen,LP,7103,139,47.95,77,29,3
3/8/2014,20249,Iran,3761,XP,Small,Cleanblubtn,LP,5395,80,37.1,50,12,1
3/8/2014,19505,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,386,7,3.28,2,2,0
3/8/2014,20100,Barbedos,5061,XP,Big,BlueFlshOrangeBtn,LP,3508,39,8.97,20,5,0
3/8/2014,20754,Barbedos,ALL,XP,Big,simple,LP,295,34,8.5,20,6,0
3/8/2014,20247,Iran,5135,Win8,Small,Cleanblubtn,LP,20140,206,139.88,114,48,3
3/8/2014,20110,Barbedos,5013,Win7,Small,BlueFlshOrangeBtn,LP,69,7,1.61,2,1,0
3/8/2014,22956,Iran,4286,Vista,Small,CleanOrngbtnCer,LP,272,58,16.24,35,7,0
3/8/2014,17179,Uzbekistan,,XP,Small,simple1red,LP,39,9,3.24,4,0,0
3/8/2014,19944,Iran,5862,XP,Small,BlueFlshOrangeBtn,LP,2,2,0.34,1,1,0
3/8/2014,19965,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,4725,88,31.89,34,15,0
3/8/2014,20765,Ivory Coast,ALL,Win7,Big,simple,LP,512,49,12.25,27,13,0
3/8/2014,21273,Ivory Coast,3761,Vista,Small,simple,LP2GB,331,7,2.81,6,4,0
3/8/2014,19343,Iran,5586,Win7,Small,simple1red,LP,298,13,4.55,4,1,0
3/8/2014,20161,Iran,6083,Win7,Small,BlueFlshOrangeBtn,LP,107,1,0.28,,,
3/8/2014,20951,Iran,5061,Vista,Big,Cleanblubtn,LP2GB,11,0,0,,,
3/8/2014,20172,Iran,6082,Win8,Small,BlueFlshOrangeBtn,LP,22,1,0.28,,,
3/8/2014,22298,Iran,5372,XP,Small,BlueFlshOrangeBtn,LP,150,17,5.95,9,4,2
3/8/2014,19955,Iran,5614,Win7,Small,BlueFlshOrangeBtn,LP,142,16,3.52,4,3,0
3/8/2014,24188,Uzbekistan,5543,Win7,Small,CleanblubtnCer,LP,7,0,0,,,
3/8/2014,19902,Barbedos,3761,Win8,Small,BlueFlshOrangeBtn,LP,4751,117,34.15,45,23,0
3/8/2014,21262,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP2OB,1510,17,12.84,5,2,0
3/8/2014,24210,Uzbekistan,6673,Win7,Small,CleanblubtnCer,LP,8,0,0,,,
3/8/2014,20163,Iran,6085,Win7,Small,BlueFlshOrangeBtn,LP,66,2,0.56,,,
3/8/2014,20170,Iran,6084,XP,Small,BlueFlshOrangeBtn,LP,1,2,0.6,,,
3/8/2014,23068,Barbedos,6374,Vista,Big,simple,LP2GB,20,0,0,,,
3/8/2014,22300,Iran,5372,Win8,Small,BlueFlshOrangeBtn,LP,458,50,22.5,28,18,2
3/8/2014,24180,Iran,5543,Win7,Small,CleanblubtnCer,LP,26,0,0,0,0,0
3/8/2014,20102,Barbedos,5061,Win7,Big,BlueFlshOrangeBtn,LP,16,0,0,,,
3/8/2014,21346,Iran,4470,Vista,Small,BlueFlshOrangeBtn,LP2OB,9537,200,67.11,89,29,3
3/8/2014,24048,Iran,5135,Win8,Small,CleanOrngbtnCer,LP,23623,258,163,157,72,3
3/8/2014,22054,Iran,5059,XP,Big,CleanOrngbtnCer,LP2OB,16804,201,50.25,127,32,0
3/8/2014,22045,Iran,3761,Vista,Small,CleanGrnbtnCer,LP2OB,6568,95,44.33,51,22,1
3/8/2014,22577,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2GB,372,5,3.16,4,1,0
3/8/2014,24116,Iran,4502,XP,Big,CleanblubtnCer,LP,412,6,3,4,2,1
3/8/2014,20748,Uzbekistan,ALL,Win7,Big,simple,LP,1128,105,27.3,49,20,1
3/8/2014,20557,Uzbekistan,5156,Vista,Big,Cleanblubtn,LP,13,0,0,,,
3/8/2014,21594,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP,13151,242,90.59,71,31,0
3/8/2014,20167,Iran,6085,Vista,Small,BlueFlshOrangeBtn,LP,2,1,0.24,1,0,0
3/8/2014,22055,Iran,5059,Vista,Big,CleanOrngbtnCer,LP2OB,15626,192,78.72,100,32,4
3/8/2014,20175,Iran,6085,Win8,Small,BlueFlshOrangeBtn,LP,31,1,0.28,,,
3/8/2014,22576,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2OB,372,6,3.16,2,1,0
3/8/2014,19904,Iran,5135,Win8,Small,BlueFlshOrangeBtn,LP,27731,537,192.7,220,87,0
3/8/2014,22990,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,522,8,4.44,5,4,0
3/8/2014,19364,Barbedos,5061,Win7,Big,simple,LP,20,2,0.32,,,
3/8/2014,20591,Iran,5226,Win7,Small,Cleanblubtn,LP,144,6,2.16,3,0,0
3/8/2014,19517,Iran,5135,XP,Small,BlueFlshOrangeBtn,LP,8389,217,57.88,90,15,2
3/8/2014,19358,Iran,4814,Win7,Big,simple,LP,546,25,13,15,10,0
3/8/2014,19966,Iran,5226,Vista,Small,BlueFlshOrangeBtn,LP,12,0,0,,,
3/8/2014,22957,Iran,4286,Win8,Small,CleanOrngbtnCer,LP,575,77,20.79,47,25,0
3/8/2014,24630,Iran,5059,Vista,Big,GrayGen,LP-GEN1,12503,182,54.6,96,20,1
3/8/2014,24678,Ivory Coast,3761,Win7,Small,AvailBlue,LP-GEN1,4527,59,38.48,29,11,0
3/8/2014,21272,Ivory Coast,3761,Vista,Small,Cleanblubtn,LP2GB,175,0,1.49,0,0,0
3/8/2014,22566,Iran,5061,Win7,Big,CleanOrngbtnCer,LP2GB,6,1,0.38,,,
3/8/2014,19512,Barbedos,5226,Win7,Small,BlueFlshOrangeBtn,LP,230,7,1.75,1,0,0
3/8/2014,19962,Iran,5583,Win7,Small,BlueFlshOrangeBtn,LP,100,3,0.84,2,1,0
3/8/2014,21608,Iran,3761,Win8,Small,Cleanblubtn,LP2OB,13136,154,88.47,96,48,3
3/8/2014,24931,Iran,5135,Win7,Small,noam,LP-GEN1,31114,364,214.69,209,85,7
3/8/2014,19514,Ivory Coast,5226,Win7,Small,BlueFlshOrangeBtn,LP,77,2,0.5,1,1,0
3/8/2014,23473,Iran,3761,Win8,Small,CleanGrnbtnCer,LP2OB,12014,128,83.47,82,37,1
3/8/2014,21980,Iran,All,Vista,Small,CleanblubtnCer,LP,22,1,0.2,1,0,0
3/8/2014,21718,Iran,5043,XP,Small,BlueFlshOrangeBtn,LP,108,19,2.28,4,1,0
3/8/2014,20558,Uzbekistan,5156,Win7,Big,Cleanblubtn,LP,120,11,3.96,4,3,0
3/8/2014,24629,Iran,5059,Win8,Big,GrayGen,LP-GEN1,49002,496,148.8,235,99,3
3/8/2014,19905,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,42,0,0,,,
3/8/2014,19698,Iran,5061,Vista,Big,simple1red,LP,13,0,0,,,
3/8/2014,19501,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,7266,135,50.14,62,26,3
3/8/2014,20605,Iran,3760,Vista,Big,simple,LP,11,0,0,,,
3/8/2014,19509,Iran,5135,Win7,Small,BlueFlshOrangeBtn,LP,59710,1000,413.85,375,160,9
3/8/2014,19945,Iran,5583,XP,Small,BlueFlshOrangeBtn,LP,13,0,0,0,0,0
3/8/2014,23312,Ivory Coast,4470,Win7,Small,BlueFlshOrangeBtn,LP,3597,37,16.65,13,3,0
3/8/2014,21347,Iran,4470,Vista,Small,Cleanblubtn,LP2OB,7146,102,30.16,53,19,0
3/8/2014,24045,Iran,3761,Vista,Small,CleanOrngbtnCer,LP,5908,73,39.88,42,16,1
3/8/2014,23115,Iran,5059,Win8,Big,Clean2orngBtn,LP2OB,44999,515,144.2,236,115,4
3/8/2014,23463,Iran,5135,XP,Small,BlueFlshOrangeBtn,LP,6984,184,48.19,76,18,1
3/8/2014,22088,Iran,3789,Vista,Big,CleanOrngbtnCer,LP2OB,9,0,0,,,
3/8/2014,24677,Iran,5135,Win7,Small,AvailBlack,LP-GEN1,50231,666,346.52,336,153,8
3/8/2014,22417,Iran,6405,Win7,Big,CleanOrngbtnCer,LP2GB,1159,67,21.44,,,
3/8/2014,22056,Iran,5059,Win7,Big,CleanOrngbtnCer,LP2OB,96552,789,299.82,370,132,6
3/8/2014,19949,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,41,0,0,,,
3/8/2014,22047,Iran,3761,XP,Small,BlueFlshBlueBtn,LP2OB,9001,263,60.76,102,24,1
3/8/2014,21981,Iran,All,Win7,Small,CleanblubtnCer,LP,190,5,1,3,1,0
3/8/2014,19943,Iran,5013,XP,Small,BlueFlshOrangeBtn,LP,319,28,9.8,11,2,0
3/8/2014,17184,Uzbekistan,,Vista,Small,simple1red,,1639,32,13.29,15,2,0
3/8/2014,20943,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,7420,153,51.2,60,23,1
3/8/2014,22049,Iran,3761,Win8,Small,BlueFlshBlueBtn,LP2OB,9552,180,64.31,72,27,1
3/8/2014,23479,Iran,5372,Win7,Small,Cleanblubtn,LP2OB,1290,240,91.2,155,56,2
3/8/2014,24663,Iran,5135,Win7,Small,GrayGen,LP-GEN1,58714,827,405.02,409,177,7
3/8/2014,22384,Iran,6406,Vista,Big,CleanOrngbtnCer,LP2GB,8,0,0,,,
3/8/2014,21194,Iran,5061,Win8,Big,Cleanblubtn,LP2OB,22,0,0,,,
3/8/2014,21984,Iran,All,Vista,Big,CleanblubtnCer,LP,1810,19,3.8,5,2,0
3/8/2014,23427,Iran,5013,Win7,Small,CleanOrngbtnCer,LP2GB,1766,169,59.15,109,46,0
3/8/2014,20252,Iran,3761,Vista,Small,Cleanblubtn,LP,5157,72,34.75,33,14,0
3/8/2014,21866,Uzbekistan,All,Win8,Big,Clean2GrnBtn,LP2GB,293,16,4,5,1,0
3/8/2014,20745,Uzbekistan,ALL,Vista,Big,simple,LP,216,21,5.25,10,3,0
3/8/2014,19903,Iran,5586,Win8,Small,BlueFlshOrangeBtn,LP,16,1,0.2,1,1,0
3/8/2014,20094,Barbedos,4470,Vista,Small,BlueFlshOrangeBtn,LP,3425,61,12.81,18,5,0
3/8/2014,24117,Iran,4502,Win8,Big,CleanblubtnCer,LP,778,5,2.5,3,1,0
3/8/2014,23062,Uzbekistan,6374,Win7,Big,simple,LP2GB,301,1,0.2,,,
3/8/2014,23112,Iran,5059,XP,Big,Clean2orngBtn,LP2OB,16831,248,49.6,127,32,3
3/8/2014,23001,Iran,5862,Win7,Small,CleanOrngbtnCer,LP,11,0,0,,,
3/8/2014,21867,Uzbekistan,All,Win7,Big,Clean2GrnBtn,LP2GB,588,34,6.8,13,3,0
3/8/2014,22089,Iran,3789,Win7,Big,CleanOrngbtnCer,LP2OB,5,1,0.3,,,
3/8/2014,23064,Uzbekistan,6374,XP,Big,simple,LP2GB,11,0,0,,,
3/8/2014,23472,Iran,3761,Win8,Small,Cleanblubtn,LP2OB,8203,91,55.22,48,33,3
3/8/2014,20762,Barbedos,ALL,Win8,Big,simple,LP,748,70,17.5,32,12,0
3/8/2014,19968,Iran,5013,Vista,Small,BlueFlshOrangeBtn,LP,162,10,5,8,6,0
3/8/2014,21598,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP2OB,4512,90,30.46,41,16,1
3/8/2014,21595,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP2OB,13071,257,90.71,108,50,2
3/8/2014,19354,Barbedos,5330,Vista,Small,simple1red,LP,75,1,0.25,,,
3/8/2014,21927,Iran,6374,Vista,Big,simple,LP2GB,17,0,0,,,
3/8/2014,20764,Barbedos,ALL,Win7,Big,simple,LP,1415,139,27.8,70,37,0
3/8/2014,22428,Ivory Coast,6405,Win7,Big,CleanOrngbtnCer,LP2GB,84,0,0,,,
3/8/2014,23090,Iran,4286,Win8,Small,BlueFlshOrangeBtn,LP2GB,664,82,22.8,27,16,0
3/8/2014,21987,Iran,All,XP,Big,CleanblubtnCer,LP,1474,13,2.6,1,0,0
3/8/2014,22426,Ivory Coast,6404,Win8,Big,CleanOrngbtnCer,LP2GB,24,0,0,,,
3/8/2014,19544,Iran,4470,Vista,Small,BlueFlshOrangeBtn,LP,2176,23,9.57,8,3,0
3/8/2014,21345,Iran,4470,Win7,Small,Clean2GrnBtn,LP2GB,39498,593,154.18,261,84,3
3/9/2014,22990,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,441,9,3.75,3,0,0
3/9/2014,21864,Uzbekistan,All,Vista,Big,Clean2GrnBtn,LP2GB,251,18,4.5,10,4,0
3/9/2014,23952,Uzbekistan,3761,Win8,Small,Clean2orngBtn,LP,4,0,0.02,,,
3/9/2014,22566,Iran,5061,Win7,Big,CleanOrngbtnCer,LP2GB,28,147,55.86,,,
3/9/2014,19358,Iran,4814,Win7,Big,simple,LP,454,24,12.48,14,10,1
3/9/2014,20591,Iran,5226,Win7,Small,Cleanblubtn,LP,100,3,1.08,1,1,0
3/9/2014,20850,Iran,5061,Win8,Big,Cleanblubtn,LP,11,0,0,,,
3/9/2014,19517,Iran,5135,XP,Small,BlueFlshOrangeBtn,LP,7780,200,53.6,61,19,1
3/9/2014,20952,Iran,5061,Vista,Big,Clean2GrnBtn,LP2GB,8,0,0,,,
3/9/2014,21272,Ivory Coast,3761,Vista,Small,Cleanblubtn,LP2GB,80,1,0.68,1,0,0
